IPT_1,IPT_2,IPT_3,IPT_4,IPT_5,IPT_6,IPT_7,IPT_8,IPT_9,IPT_10,IPT_11,IPT_12,IPT_13,IPT_14,IPT_15,IPT_16,IPT_17,IPT_18,IPT_19,IPT_20,IPT_21,IPT_22,IPT_23,IPT_24,IPT_25,IPT_26,IPT_27,IPT_28,IPT_29,IPT_30,DIR_1,DIR_2,DIR_3,DIR_4,DIR_5,DIR_6,DIR_7,DIR_8,DIR_9,DIR_10,DIR_11,DIR_12,DIR_13,DIR_14,DIR_15,DIR_16,DIR_17,DIR_18,DIR_19,DIR_20,DIR_21,DIR_22,DIR_23,DIR_24,DIR_25,DIR_26,DIR_27,DIR_28,DIR_29,DIR_30,SIZE_1,SIZE_2,SIZE_3,SIZE_4,SIZE_5,SIZE_6,SIZE_7,SIZE_8,SIZE_9,SIZE_10,SIZE_11,SIZE_12,SIZE_13,SIZE_14,SIZE_15,SIZE_16,SIZE_17,SIZE_18,SIZE_19,SIZE_20,SIZE_21,SIZE_22,SIZE_23,SIZE_24,SIZE_25,SIZE_26,SIZE_27,SIZE_28,SIZE_29,SIZE_30,label
0 ,14 ,3 ,194 ,493 ,78 ,1975 ,382 ,2052 ,1976 ,2024 ,812 ,1237 ,1979 ,283 ,148 ,1399 ,95 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,11 ,2 ,123 ,505 ,108 ,1955 ,372 ,2028 ,2011 ,2026 ,864 ,1199 ,1961 ,299 ,118 ,1427 ,123 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,20 ,8 ,445 ,140 ,1958 ,364 ,2021 ,2028 ,1986 ,1038 ,1015 ,1967 ,350 ,95 ,1437 ,91 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,2 ,42 ,537 ,104 ,1957 ,354 ,2061 ,1980 ,2037 ,928 ,1101 ,1965 ,277 ,169 ,1418 ,92 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,64 ,39139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,558 ,395 ,359 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,16 ,0 ,10 ,14 ,1 ,4863 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,293 ,1460 ,278 ,660 ,255 ,255 ,417 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,2018 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,68 ,359 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,6731 ,28 ,23528 ,29792 ,30394 ,15 ,382 ,29112 ,30171 ,29845 ,30094 ,30098 ,29851 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1335 ,128 ,41 ,1402 ,1402 ,1402 ,128 ,41 ,1402 ,1402 ,1402 ,1402 ,1402 ,1402 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,583 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,68 ,361 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,17 ,0 ,12 ,16 ,0 ,57 ,16187 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,293 ,1460 ,278 ,660 ,255 ,255 ,417 ,383 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,13 ,0 ,12 ,12 ,0 ,4864 ,59344 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,293 ,1460 ,278 ,660 ,255 ,255 ,417 ,383 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,4 ,0 ,5 ,9 ,0 ,1425 ,2090 ,1158 ,881 ,1004 ,993 ,1050 ,1007 ,1004 ,1093 ,1701 ,403 ,1031 ,957 ,1055 ,1004 ,143 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1380 ,1315 ,230 ,61 ,66 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,1220 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,68 ,361 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,19 ,1834 ,2064 ,1963 ,1998 ,1041 ,1786 ,62 ,1948 ,2041 ,245 ,19 ,4038 ,2984 ,43 ,200 ,46 ,37 ,1082 ,2072 ,3654 ,825 ,19 ,885 ,3684 ,143 ,1025 ,353 ,78 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,157 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,157 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,157 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,55 ,166 ,1293 ,21 ,2657 ,21 ,6134 ,20 ,5032 ,20 ,14275 ,346 ,213 ,14667 ,20 ,11964 ,21 ,2347 ,229 ,4914 ,140 ,4213 ,21 ,5548 ,21 ,4514 ,21 ,7745 ,21 ,1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,151 ,151 ,82 ,151 ,41 ,151 ,41 ,151 ,41 ,151 ,41 ,151 ,1402 ,41 ,151 ,41 ,151 ,41 ,151 ,1443 ,151 ,41 ,151 ,41 ,151 ,41 ,151 ,41 ,151 ,41 ,Miner
0 ,22 ,1813 ,2004 ,986 ,1856 ,32 ,1971 ,1970 ,4351 ,2997 ,33 ,183 ,43 ,45 ,1099 ,615 ,21 ,1417 ,808 ,22 ,2821 ,1741 ,3664 ,155 ,1048 ,358 ,3 ,2021 ,2014 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,187 ,61 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,187 ,61 ,276 ,248 ,62 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,276 ,Miner
0 ,1567 ,2022 ,987 ,1824 ,23 ,1971 ,1607 ,0 ,19 ,350 ,4317 ,3038 ,60 ,140 ,94 ,65 ,1052 ,865 ,1202 ,3614 ,1705 ,3494 ,0 ,20 ,182 ,184 ,1018 ,348 ,75 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,79 ,254 ,254 ,254 ,254 ,254 ,254 ,79 ,166 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,79 ,254 ,254 ,254 ,79 ,166 ,39 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,19 ,829 ,2010 ,1020 ,1803 ,63 ,1913 ,2049 ,297 ,4004 ,3006 ,43 ,177 ,62 ,39 ,1086 ,1594 ,0 ,19 ,455 ,3604 ,1752 ,3721 ,108 ,354 ,669 ,350 ,57 ,2022 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,147 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,147 ,39 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,Miner
0 ,774 ,1986 ,1026 ,1814 ,46 ,1929 ,2013 ,418 ,0 ,40 ,3851 ,3025 ,37 ,186 ,73 ,25 ,1079 ,1692 ,378 ,3651 ,1713 ,3686 ,180 ,405 ,0 ,40 ,535 ,396 ,52 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,80 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,80 ,167 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,80 ,254 ,254 ,254 ,254 ,254 ,80 ,167 ,39 ,254 ,254 ,254 ,Miner
0 ,0 ,39 ,395 ,2046 ,1000 ,1488 ,60 ,2004 ,1999 ,975 ,1020 ,679 ,103 ,1954 ,824 ,216 ,715 ,89 ,437 ,798 ,1175 ,32 ,105 ,1862 ,0 ,39 ,25 ,2335 ,986 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,74 ,161 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,74 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,74 ,161 ,39 ,254 ,254 ,254 ,Miner
0 ,19 ,1271 ,994 ,1819 ,81 ,1929 ,2031 ,4299 ,2971 ,77 ,174 ,103 ,11 ,1092 ,2065 ,3612 ,1760 ,3653 ,144 ,1017 ,382 ,88 ,539 ,19 ,1415 ,2008 ,2033 ,1066 ,2025 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,160 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,160 ,39 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,119 ,1685 ,63 ,1966 ,1995 ,4291 ,10 ,33 ,2972 ,45 ,176 ,61 ,40 ,1086 ,2067 ,3526 ,78 ,1753 ,3722 ,106 ,1024 ,349 ,58 ,2022 ,904 ,39 ,1079 ,2046 ,1032 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,283 ,89 ,283 ,283 ,283 ,283 ,265 ,283 ,68 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,89 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,265 ,68 ,283 ,283 ,283 ,Miner
0 ,312 ,40 ,1195 ,59 ,1945 ,2001 ,700 ,40 ,1312 ,622 ,160 ,1956 ,762 ,217 ,777 ,27 ,255 ,1043 ,1110 ,102 ,37 ,1985 ,2276 ,985 ,1993 ,3072 ,453 ,271 ,132 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,254 ,220 ,42 ,254 ,254 ,254 ,254 ,156 ,42 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,0 ,41 ,1236 ,75 ,1967 ,1052 ,42 ,905 ,4330 ,363 ,2642 ,74 ,140 ,54 ,99 ,1009 ,2074 ,3638 ,279 ,0 ,41 ,392 ,42 ,985 ,3668 ,184 ,1033 ,318 ,104 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,60 ,147 ,39 ,254 ,254 ,254 ,221 ,39 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,147 ,39 ,221 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,19 ,1969 ,4284 ,3012 ,69 ,190 ,30 ,69 ,1015 ,2123 ,3609 ,1750 ,1861 ,19 ,1819 ,132 ,1006 ,353 ,93 ,1949 ,2028 ,814 ,19 ,1219 ,1077 ,1996 ,1943 ,1021 ,1987 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,168 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,168 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,229 ,40 ,254 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,21 ,1490 ,4297 ,2180 ,21 ,775 ,79 ,170 ,39 ,76 ,1026 ,2130 ,3610 ,1703 ,28 ,22 ,2344 ,21 ,1296 ,146 ,1017 ,383 ,23 ,1976 ,2066 ,2033 ,1009 ,2021 ,1965 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,168 ,39 ,254 ,254 ,229 ,40 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,229 ,40 ,168 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,1115 ,4318 ,2981 ,59 ,141 ,92 ,64 ,1054 ,181 ,0 ,19 ,1886 ,3596 ,1705 ,2799 ,953 ,126 ,1020 ,347 ,76 ,1943 ,2068 ,2021 ,1040 ,410 ,0 ,19 ,1601 ,1891 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,79 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,79 ,166 ,39 ,254 ,254 ,254 ,79 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,79 ,166 ,39 ,254 ,254 ,Miner
0 ,19 ,3645 ,3039 ,44 ,143 ,100 ,37 ,1027 ,2128 ,3600 ,1730 ,3683 ,197 ,1011 ,311 ,83 ,1991 ,2019 ,2035 ,1048 ,2004 ,114 ,19 ,1828 ,980 ,2041 ,3020 ,1982 ,1042 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,161 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,161 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,2193 ,34 ,182 ,44 ,46 ,1097 ,2053 ,3652 ,715 ,0 ,21 ,1005 ,3664 ,173 ,1030 ,355 ,60 ,1968 ,1739 ,273 ,2032 ,1046 ,2048 ,1910 ,1010 ,1697 ,0 ,21 ,324 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,147 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,147 ,39 ,254 ,Miner
0 ,6 ,188 ,95 ,7 ,1078 ,2060 ,3669 ,1689 ,3701 ,192 ,1008 ,350 ,34 ,2008 ,2029 ,2052 ,1017 ,1995 ,1942 ,1022 ,2046 ,1 ,40 ,2945 ,1981 ,1065 ,2931 ,1153 ,2013 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,190 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,77 ,209 ,50 ,32 ,1075 ,2075 ,3640 ,1737 ,3669 ,183 ,971 ,381 ,39 ,2002 ,2002 ,2033 ,1087 ,1957 ,1954 ,1021 ,2051 ,3007 ,4 ,42 ,1910 ,1066 ,2989 ,1098 ,2064 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,193 ,39 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,10 ,2 ,327 ,2073 ,951 ,55 ,2000 ,2012 ,1994 ,635 ,1409 ,989 ,1005 ,2010 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,11 ,3 ,329 ,2013 ,1051 ,16 ,1979 ,2002 ,2026 ,630 ,1365 ,1020 ,1038 ,2022 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,11 ,2 ,353 ,2010 ,1015 ,57 ,1999 ,1991 ,2014 ,608 ,1374 ,1050 ,1008 ,2009 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
